task_id,occupation,task_text,ability_name,weight,uncertain
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Deductive Reasoning,3,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Inductive Reasoning,2,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Information Ordering,2,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Problem Sensitivity,2,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Written Comprehension,2,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Originality,2,0
19540,Supply Chain Managers,Design or implement supply chains that support environmental policies.,Written Expression,1,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Mathematical Reasoning,3,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Number Facility,3,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Inductive Reasoning,2,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Deductive Reasoning,2,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Information Ordering,2,0
20948,Supply Chain Managers,Forecast material costs or develop standard cost lists.,Written Expression,1,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Deductive Reasoning,3,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Written Comprehension,2,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Inductive Reasoning,2,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Category Flexibility,2,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Problem Sensitivity,2,0
19545,Supply Chain Managers,"Locate or select biodegradable, non-toxic, or other environmentally friendly raw materials for manufacturing processes.",Selective Attention,1,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Deductive Reasoning,3,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Inductive Reasoning,2,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Problem Sensitivity,2,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Near Vision,2,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Written Comprehension,2,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Selective Attention,2,0
20949,Supply Chain Managers,Appraise vendor manufacturing capabilities through on-site observations or other measurements.,Far Vision,1,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Deductive Reasoning,3,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Inductive Reasoning,3,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Mathematical Reasoning,2,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Information Ordering,2,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Written Comprehension,2,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Problem Sensitivity,2,0
19539,Supply Chain Managers,"Conduct or oversee the conduct of life cycle analyses to determine the environmental impacts of products, processes, or systems.",Written Expression,1,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Written Comprehension,3,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Deductive Reasoning,3,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Inductive Reasoning,2,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Information Ordering,2,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Number Facility,2,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Problem Sensitivity,2,0
19544,Supply Chain Managers,Investigate or review the carbon footprints and environmental performance records of current or potential storage and distribution service providers.,Selective Attention,1,0
3267,Compensation and Benefits Managers,"Direct preparation and distribution of written and verbal information to inform employees of benefits, compensation, and personnel policies.",Written Expression,3,0
