task_id,occupation,task_text,ability_name,weight,uncertain
19422,Printing Press Operators,"Download or scan files to be printed, using printing production software.",Near Vision,2,0
19422,Printing Press Operators,"Download or scan files to be printed, using printing production software.",Perceptual Speed,2,0
19422,Printing Press Operators,"Download or scan files to be printed, using printing production software.",Information Ordering,1,0
19422,Printing Press Operators,"Download or scan files to be printed, using printing production software.",Selective Attention,1,0
19416,Printing Press Operators,"Adjust digital files to alter print elements, such as fonts, graphics, or color separations.",Near Vision,2,0
19416,Printing Press Operators,"Adjust digital files to alter print elements, such as fonts, graphics, or color separations.",Visual Color Discrimination,3,0
19416,Printing Press Operators,"Adjust digital files to alter print elements, such as fonts, graphics, or color separations.",Visualization,2,0
19416,Printing Press Operators,"Adjust digital files to alter print elements, such as fonts, graphics, or color separations.",Perceptual Speed,2,0
19433,Printing Press Operators,Direct or monitor work of press crews.,Oral Expression,2,0
19433,Printing Press Operators,Direct or monitor work of press crews.,Oral Comprehension,2,0
19433,Printing Press Operators,Direct or monitor work of press crews.,Selective Attention,2,0
19433,Printing Press Operators,Direct or monitor work of press crews.,Problem Sensitivity,2,0
19433,Printing Press Operators,Direct or monitor work of press crews.,Information Ordering,1,0
19434,Printing Press Operators,Download completed jobs to archive media so that questions can be answered or jobs replicated.,Information Ordering,2,0
19434,Printing Press Operators,Download completed jobs to archive media so that questions can be answered or jobs replicated.,Near Vision,1,0
19434,Printing Press Operators,Download completed jobs to archive media so that questions can be answered or jobs replicated.,Memorization,1,1
19434,Printing Press Operators,Download completed jobs to archive media so that questions can be answered or jobs replicated.,Perceptual Speed,1,0
19432,Printing Press Operators,"Control workflow scheduling or job tracking, using computer database software.",Information Ordering,3,0
19432,Printing Press Operators,"Control workflow scheduling or job tracking, using computer database software.",Number Facility,2,0
19432,Printing Press Operators,"Control workflow scheduling or job tracking, using computer database software.",Time Sharing,2,1
19432,Printing Press Operators,"Control workflow scheduling or job tracking, using computer database software.",Near Vision,1,0
19438,Printing Press Operators,"Set up or operate auxiliary equipment, such as cutting, folding, plate-making, drilling, or laminating machines.",Control Precision,2,0
19438,Printing Press Operators,"Set up or operate auxiliary equipment, such as cutting, folding, plate-making, drilling, or laminating machines.",Multilimb Coordination,2,0
19438,Printing Press Operators,"Set up or operate auxiliary equipment, such as cutting, folding, plate-making, drilling, or laminating machines.",Manual Dexterity,2,0
19438,Printing Press Operators,"Set up or operate auxiliary equipment, such as cutting, folding, plate-making, drilling, or laminating machines.",Near Vision,2,0
19438,Printing Press Operators,"Set up or operate auxiliary equipment, such as cutting, folding, plate-making, drilling, or laminating machines.",Arm-Hand Steadiness,1,0
19460,Print Binding and Finishing Workers,"Examine stitched, collated, bound, or unbound product samples for defects, such as imperfect bindings, ink spots, torn pages, loose pages, or loose or uncut threads.",Near Vision,3,0
19460,Print Binding and Finishing Workers,"Examine stitched, collated, bound, or unbound product samples for defects, such as imperfect bindings, ink spots, torn pages, loose pages, or loose or uncut threads.",Selective Attention,2,0
19460,Print Binding and Finishing Workers,"Examine stitched, collated, bound, or unbound product samples for defects, such as imperfect bindings, ink spots, torn pages, loose pages, or loose or uncut threads.",Problem Sensitivity,2,0
19460,Print Binding and Finishing Workers,"Examine stitched, collated, bound, or unbound product samples for defects, such as imperfect bindings, ink spots, torn pages, loose pages, or loose or uncut threads.",Flexibility of Closure,1,0
19453,Print Binding and Finishing Workers,Read work orders to determine instructions and specifications for machine set-up.,Written Comprehension,3,0
19453,Print Binding and Finishing Workers,Read work orders to determine instructions and specifications for machine set-up.,Near Vision,2,0
