task_id,occupation,task_text,ability_name,weight,uncertain
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Control Precision,2,0
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Selective Attention,2,0
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Near Vision,2,0
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Multilimb Coordination,2,0
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Manual Dexterity,1,0
17819,Biofuels Processing Technicians,Operate chemical processing equipment for the production of biofuels.,Reaction Time,1,0
17829,Biofuels Processing Technicians,Monitor and record flow meter performance.,Near Vision,3,0
17829,Biofuels Processing Technicians,Monitor and record flow meter performance.,Selective Attention,2,0
17829,Biofuels Processing Technicians,Monitor and record flow meter performance.,Perceptual Speed,2,0
17829,Biofuels Processing Technicians,Monitor and record flow meter performance.,Information Ordering,1,0
17829,Biofuels Processing Technicians,Monitor and record flow meter performance.,Number Facility,1,0
17826,Biofuels Processing Technicians,"Inspect biofuels plant or processing equipment regularly, recording or reporting damage and mechanical problems.",Near Vision,3,0
17826,Biofuels Processing Technicians,"Inspect biofuels plant or processing equipment regularly, recording or reporting damage and mechanical problems.",Far Vision,2,0
17826,Biofuels Processing Technicians,"Inspect biofuels plant or processing equipment regularly, recording or reporting damage and mechanical problems.",Problem Sensitivity,2,0
17826,Biofuels Processing Technicians,"Inspect biofuels plant or processing equipment regularly, recording or reporting damage and mechanical problems.",Selective Attention,2,0
17826,Biofuels Processing Technicians,"Inspect biofuels plant or processing equipment regularly, recording or reporting damage and mechanical problems.",Written Expression,1,0
17827,Biofuels Processing Technicians,Measure and monitor raw biofuels feedstock.,Near Vision,2,0
17827,Biofuels Processing Technicians,Measure and monitor raw biofuels feedstock.,Number Facility,2,0
17827,Biofuels Processing Technicians,Measure and monitor raw biofuels feedstock.,Selective Attention,2,0
17827,Biofuels Processing Technicians,Measure and monitor raw biofuels feedstock.,Perceptual Speed,1,0
17827,Biofuels Processing Technicians,Measure and monitor raw biofuels feedstock.,Manual Dexterity,1,0
17832,Biofuels Processing Technicians,"Preprocess feedstock in preparation for physical, chemical, or biological fuel production processes.",Manual Dexterity,2,0
17832,Biofuels Processing Technicians,"Preprocess feedstock in preparation for physical, chemical, or biological fuel production processes.",Control Precision,2,0
17832,Biofuels Processing Technicians,"Preprocess feedstock in preparation for physical, chemical, or biological fuel production processes.",Near Vision,1,0
17832,Biofuels Processing Technicians,"Preprocess feedstock in preparation for physical, chemical, or biological fuel production processes.",Selective Attention,1,0
17832,Biofuels Processing Technicians,"Preprocess feedstock in preparation for physical, chemical, or biological fuel production processes.",Static Strength,1,0
17818,Biofuels Processing Technicians,"Calculate, measure, load, or mix refined feedstock used in biofuels production.",Number Facility,2,0
17818,Biofuels Processing Technicians,"Calculate, measure, load, or mix refined feedstock used in biofuels production.",Manual Dexterity,2,0
17818,Biofuels Processing Technicians,"Calculate, measure, load, or mix refined feedstock used in biofuels production.",Static Strength,2,0
17818,Biofuels Processing Technicians,"Calculate, measure, load, or mix refined feedstock used in biofuels production.",Near Vision,1,0
17818,Biofuels Processing Technicians,"Calculate, measure, load, or mix refined feedstock used in biofuels production.",Control Precision,1,0
17831,Biofuels Processing Technicians,Monitor stored biofuels products or secondary by-products until reused or transferred to users.,Near Vision,2,0
17831,Biofuels Processing Technicians,Monitor stored biofuels products or secondary by-products until reused or transferred to users.,Selective Attention,2,0
17831,Biofuels Processing Technicians,Monitor stored biofuels products or secondary by-products until reused or transferred to users.,Auditory Attention,1,0
17831,Biofuels Processing Technicians,Monitor stored biofuels products or secondary by-products until reused or transferred to users.,Problem Sensitivity,1,0
17823,Biofuels Processing Technicians,Assess the quality of biofuels additives for reprocessing.,Near Vision,2,0
17823,Biofuels Processing Technicians,Assess the quality of biofuels additives for reprocessing.,Problem Sensitivity,2,0
17823,Biofuels Processing Technicians,Assess the quality of biofuels additives for reprocessing.,Visual Color Discrimination,1,0
17823,Biofuels Processing Technicians,Assess the quality of biofuels additives for reprocessing.,Deductive Reasoning,1,0
