task_id,occupation,task_text,ability_name,weight,uncertain
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Manual Dexterity,3,0
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Control Precision,2,0
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Arm-Hand Steadiness,2,0
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Near Vision,2,0
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Static Strength,1,0
14362,"Cutters and Trimmers, Hand","Route items to provide cutouts for parts, using portable routers, grinders, and hand tools.",Multilimb Coordination,2,0
14366,"Cutters and Trimmers, Hand","Transport items to work or storage areas, using carts.",Static Strength,2,0
14366,"Cutters and Trimmers, Hand","Transport items to work or storage areas, using carts.",Dynamic Strength,2,0
14366,"Cutters and Trimmers, Hand","Transport items to work or storage areas, using carts.",Gross Body Coordination,1,0
14366,"Cutters and Trimmers, Hand","Transport items to work or storage areas, using carts.",Stamina,1,0
14366,"Cutters and Trimmers, Hand","Transport items to work or storage areas, using carts.",Trunk Strength,1,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Control Precision,3,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Manual Dexterity,2,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Near Vision,2,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Multilimb Coordination,2,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Reaction Time,1,0
12417,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",Selective Attention,1,0
12419,"Cutting and Slicing Machine Setters, Operators, and Tenders","Review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",Written Comprehension,3,0
12419,"Cutting and Slicing Machine Setters, Operators, and Tenders","Review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",Information Ordering,2,0
12419,"Cutting and Slicing Machine Setters, Operators, and Tenders","Review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",Visualization,2,0
12419,"Cutting and Slicing Machine Setters, Operators, and Tenders","Review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",Near Vision,1,0
12419,"Cutting and Slicing Machine Setters, Operators, and Tenders","Review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",Mathematical Reasoning,1,0
12416,"Cutting and Slicing Machine Setters, Operators, and Tenders","Examine, measure, and weigh materials or products to verify conformance to specifications, using measuring devices, such as rulers, micrometers, or scales.",Near Vision,3,0
12416,"Cutting and Slicing Machine Setters, Operators, and Tenders","Examine, measure, and weigh materials or products to verify conformance to specifications, using measuring devices, such as rulers, micrometers, or scales.",Number Facility,2,0
12416,"Cutting and Slicing Machine Setters, Operators, and Tenders","Examine, measure, and weigh materials or products to verify conformance to specifications, using measuring devices, such as rulers, micrometers, or scales.",Control Precision,2,0
12416,"Cutting and Slicing Machine Setters, Operators, and Tenders","Examine, measure, and weigh materials or products to verify conformance to specifications, using measuring devices, such as rulers, micrometers, or scales.",Selective Attention,2,0
