task_id,occupation,task_text,ability_name,weight,uncertain
14078,Shoe and Leather Workers and Repairers,"Read prescriptions or specifications, and take measurements to establish the type of product to be made, using calipers, tape measures, or rules.",Written Comprehension,2,0
14078,Shoe and Leather Workers and Repairers,"Read prescriptions or specifications, and take measurements to establish the type of product to be made, using calipers, tape measures, or rules.",Near Vision,3,0
14078,Shoe and Leather Workers and Repairers,"Read prescriptions or specifications, and take measurements to establish the type of product to be made, using calipers, tape measures, or rules.",Number Facility,2,0
14078,Shoe and Leather Workers and Repairers,"Read prescriptions or specifications, and take measurements to establish the type of product to be made, using calipers, tape measures, or rules.",Information Ordering,2,0
14078,Shoe and Leather Workers and Repairers,"Read prescriptions or specifications, and take measurements to establish the type of product to be made, using calipers, tape measures, or rules.",Finger Dexterity,1,0
14081,Shoe and Leather Workers and Repairers,Attach accessories or ornamentation to decorate or protect products.,Finger Dexterity,3,0
14081,Shoe and Leather Workers and Repairers,Attach accessories or ornamentation to decorate or protect products.,Manual Dexterity,3,0
14081,Shoe and Leather Workers and Repairers,Attach accessories or ornamentation to decorate or protect products.,Arm-Hand Steadiness,2,0
14081,Shoe and Leather Workers and Repairers,Attach accessories or ornamentation to decorate or protect products.,Near Vision,2,0
14081,Shoe and Leather Workers and Repairers,Attach accessories or ornamentation to decorate or protect products.,Control Precision,2,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Written Comprehension,2,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Finger Dexterity,3,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Manual Dexterity,3,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Near Vision,2,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Deductive Reasoning,2,0
14073,Shoe and Leather Workers and Repairers,"Make, modify, and repair orthopedic or therapeutic footwear according to doctors' prescriptions, or modify existing footwear for people with foot problems and special needs.",Control Precision,2,0
14066,Shoe and Leather Workers and Repairers,"Select materials and patterns, and trace patterns onto materials to be cut out.",Near Vision,3,0
14066,Shoe and Leather Workers and Repairers,"Select materials and patterns, and trace patterns onto materials to be cut out.",Visualization,2,0
14066,Shoe and Leather Workers and Repairers,"Select materials and patterns, and trace patterns onto materials to be cut out.",Finger Dexterity,2,0
14066,Shoe and Leather Workers and Repairers,"Select materials and patterns, and trace patterns onto materials to be cut out.",Manual Dexterity,2,0
14066,Shoe and Leather Workers and Repairers,"Select materials and patterns, and trace patterns onto materials to be cut out.",Selective Attention,1,0
24000,Shoe Machine Operators and Tenders,Inspect finished products to ensure that shoes have been completed according to specifications.,Near Vision,3,0
24000,Shoe Machine Operators and Tenders,Inspect finished products to ensure that shoes have been completed according to specifications.,Selective Attention,2,0
24000,Shoe Machine Operators and Tenders,Inspect finished products to ensure that shoes have been completed according to specifications.,Flexibility of Closure,2,0
24000,Shoe Machine Operators and Tenders,Inspect finished products to ensure that shoes have been completed according to specifications.,Visual Color Discrimination,1,0
14094,Shoe Machine Operators and Tenders,"Align parts to be stitched, following seams, edges, or markings, before positioning them under needles.",Near Vision,3,0
14094,Shoe Machine Operators and Tenders,"Align parts to be stitched, following seams, edges, or markings, before positioning them under needles.",Finger Dexterity,2,0
14094,Shoe Machine Operators and Tenders,"Align parts to be stitched, following seams, edges, or markings, before positioning them under needles.",Manual Dexterity,2,0
14094,Shoe Machine Operators and Tenders,"Align parts to be stitched, following seams, edges, or markings, before positioning them under needles.",Arm-Hand Steadiness,2,0
14094,Shoe Machine Operators and Tenders,"Align parts to be stitched, following seams, edges, or markings, before positioning them under needles.",Control Precision,2,0
14100,Shoe Machine Operators and Tenders,"Operate or tend machines to join, decorate, reinforce, or finish shoes and shoe parts.",Control Precision,3,0
14100,Shoe Machine Operators and Tenders,"Operate or tend machines to join, decorate, reinforce, or finish shoes and shoe parts.",Multilimb Coordination,2,0
14100,Shoe Machine Operators and Tenders,"Operate or tend machines to join, decorate, reinforce, or finish shoes and shoe parts.",Near Vision,2,0
