task_id,occupation,task_text,ability_name,weight,uncertain
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Oral Comprehension,3,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Oral Expression,3,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Deductive Reasoning,2,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Inductive Reasoning,2,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Problem Sensitivity,2,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Written Expression,1,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Speech Clarity,2,0
253,"Child, Family, and School Social Workers",Recommend temporary foster care and advise foster or adoptive parents.,Speech Recognition,2,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Oral Comprehension,3,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Oral Expression,3,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Problem Sensitivity,3,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Inductive Reasoning,2,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Deductive Reasoning,2,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Speech Recognition,2,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Speech Clarity,2,0
238,"Child, Family, and School Social Workers","Counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",Written Expression,1,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Inductive Reasoning,3,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Problem Sensitivity,3,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Oral Comprehension,2,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Oral Expression,2,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Deductive Reasoning,2,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Written Comprehension,2,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Near Vision,1,0
249,"Child, Family, and School Social Workers",Evaluate personal characteristics and home conditions of foster home or adoption applicants.,Speech Recognition,2,0
255,"Child, Family, and School Social Workers",Conduct social research.,Inductive Reasoning,3,0
255,"Child, Family, and School Social Workers",Conduct social research.,Deductive Reasoning,2,0
255,"Child, Family, and School Social Workers",Conduct social research.,Information Ordering,2,0
255,"Child, Family, and School Social Workers",Conduct social research.,Written Comprehension,3,0
255,"Child, Family, and School Social Workers",Conduct social research.,Written Expression,2,0
255,"Child, Family, and School Social Workers",Conduct social research.,Mathematical Reasoning,2,0
255,"Child, Family, and School Social Workers",Conduct social research.,Number Facility,1,0
