task_id,occupation,task_text,ability_name,weight,uncertain
10950,Clergy,Prepare people for participation in religious ceremonies.,Oral Expression,3,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Oral Comprehension,2,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Information Ordering,2,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Problem Sensitivity,2,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Deductive Reasoning,2,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Memorization,2,0
10950,Clergy,Prepare people for participation in religious ceremonies.,Speech Clarity,2,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Oral Comprehension,3,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Oral Expression,3,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Speech Recognition,2,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Speech Clarity,2,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Problem Sensitivity,2,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Inductive Reasoning,2,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Stamina,1,0
10941,Clergy,"Visit people in homes, hospitals, or prisons to provide them with comfort and support.",Far Vision,1,1
10942,Clergy,"Train leaders of church, community, or youth groups.",Oral Expression,3,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Oral Comprehension,2,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Information Ordering,2,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Deductive Reasoning,2,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Inductive Reasoning,2,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Problem Sensitivity,2,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Written Expression,1,0
10942,Clergy,"Train leaders of church, community, or youth groups.",Speech Clarity,2,0
