task_id,occupation,task_text,ability_name,weight,uncertain
22645,"News Analysts, Reporters, and Journalists",Present live or recorded commentary via broadcast media.,Oral Expression,3,0
22645,"News Analysts, Reporters, and Journalists",Present live or recorded commentary via broadcast media.,Speech Clarity,3,0
22645,"News Analysts, Reporters, and Journalists",Present live or recorded commentary via broadcast media.,Fluency of Ideas,2,0
22645,"News Analysts, Reporters, and Journalists",Present live or recorded commentary via broadcast media.,Memorization,1,1
22645,"News Analysts, Reporters, and Journalists",Present live or recorded commentary via broadcast media.,Selective Attention,1,0
22646,"News Analysts, Reporters, and Journalists","Take pictures or video, and process them for inclusion in a story.",Near Vision,2,0
22646,"News Analysts, Reporters, and Journalists","Take pictures or video, and process them for inclusion in a story.",Manual Dexterity,2,0
22646,"News Analysts, Reporters, and Journalists","Take pictures or video, and process them for inclusion in a story.",Visualization,2,0
22646,"News Analysts, Reporters, and Journalists","Take pictures or video, and process them for inclusion in a story.",Control Precision,1,0
22646,"News Analysts, Reporters, and Journalists","Take pictures or video, and process them for inclusion in a story.",Selective Attention,1,0
22647,"News Analysts, Reporters, and Journalists",Conduct taped or filmed interviews or narratives.,Oral Expression,3,0
22647,"News Analysts, Reporters, and Journalists",Conduct taped or filmed interviews or narratives.,Oral Comprehension,2,0
22647,"News Analysts, Reporters, and Journalists",Conduct taped or filmed interviews or narratives.,Speech Clarity,2,0
22647,"News Analysts, Reporters, and Journalists",Conduct taped or filmed interviews or narratives.,Speech Recognition,1,0
22647,"News Analysts, Reporters, and Journalists",Conduct taped or filmed interviews or narratives.,Selective Attention,2,0
22648,"News Analysts, Reporters, and Journalists","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.",Originality,3,0
22648,"News Analysts, Reporters, and Journalists","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.",Fluency of Ideas,3,0
22648,"News Analysts, Reporters, and Journalists","Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.",Inductive Reasoning,2,0
