task_id,occupation,task_text,ability_name,weight,uncertain
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Manual Dexterity,2,0
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Control Precision,2,0
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Near Vision,2,0
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Information Ordering,2,0
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Problem Sensitivity,1,0
18668,"Camera Operators, Television, Video, and Film",Set up and operate electric news gathering (ENG) microwave vehicles to gather and edit raw footage on location to send to television affiliates for broadcast.,Selective Attention,1,0
18671,"Camera Operators, Television, Video, and Film",Write new scripts for broadcasts.,Written Expression,3,0
18671,"Camera Operators, Television, Video, and Film",Write new scripts for broadcasts.,Originality,2,0
18671,"Camera Operators, Television, Video, and Film",Write new scripts for broadcasts.,Fluency of Ideas,2,0
18671,"Camera Operators, Television, Video, and Film",Write new scripts for broadcasts.,Written Comprehension,1,0
18670,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,Originality,3,0
18670,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,Visualization,3,0
18670,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,Fluency of Ideas,1,0
18670,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,Visual Color Discrimination,1,0
18670,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,Near Vision,1,0
18667,"Camera Operators, Television, Video, and Film",Stay current with new technologies in the field by reading trade magazines.,Written Comprehension,3,0
18667,"Camera Operators, Television, Video, and Film",Stay current with new technologies in the field by reading trade magazines.,Near Vision,1,0
18667,"Camera Operators, Television, Video, and Film",Stay current with new technologies in the field by reading trade magazines.,Memorization,1,1
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,Information Ordering,3,0
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,Oral Comprehension,2,0
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,Visualization,2,0
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,Near Vision,1,0
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,Selective Attention,1,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Information Ordering,3,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Manual Dexterity,2,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Near Vision,2,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Auditory Attention,2,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Selective Attention,2,0
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",Control Precision,1,0
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,Information Ordering,3,0
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,Originality,2,0
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,Visualization,2,0
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,Near Vision,1,0
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,Selective Attention,1,0
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,Near Vision,2,0
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,Selective Attention,2,0
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,Memorization,2,0
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,Information Ordering,1,0
