task_id,occupation,task_text,ability_name,weight,uncertain
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Problem Sensitivity,2,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Deductive Reasoning,2,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Information Ordering,2,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Near Vision,2,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Written Comprehension,2,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Selective Attention,1,0
6027,"Geography Teachers, Postsecondary","Maintain geographic information systems laboratories, performing duties such as updating software.",Finger Dexterity,1,0
6023,"Geography Teachers, Postsecondary",Participate in campus and community events.,Oral Comprehension,2,0
6023,"Geography Teachers, Postsecondary",Participate in campus and community events.,Oral Expression,2,0
6023,"Geography Teachers, Postsecondary",Participate in campus and community events.,Speech Recognition,2,0
6023,"Geography Teachers, Postsecondary",Participate in campus and community events.,Speech Clarity,2,0
6023,"Geography Teachers, Postsecondary",Participate in campus and community events.,Written Comprehension,1,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Written Comprehension,3,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Information Ordering,3,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Written Expression,2,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Perceptual Speed,2,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Near Vision,2,0
6024,"Geography Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,Memorization,1,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Oral Comprehension,3,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Oral Expression,3,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Deductive Reasoning,3,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Inductive Reasoning,2,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Problem Sensitivity,2,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Written Comprehension,2,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Speech Clarity,2,0
6030,"Geography Teachers, Postsecondary",Provide professional consulting services to government or industry.,Speech Recognition,1,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Oral Comprehension,3,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Oral Expression,3,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Deductive Reasoning,2,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Problem Sensitivity,2,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Speech Clarity,2,0
6029,"Geography Teachers, Postsecondary",Act as advisers to student organizations.,Speech Recognition,2,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Oral Expression,3,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Oral Comprehension,3,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Written Comprehension,3,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Information Ordering,2,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Originality,2,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Speech Clarity,3,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Fluency of Ideas,2,0
6032,"Political Science Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship.",Deductive Reasoning,2,0
6036,"Political Science Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Written Comprehension,3,0
6036,"Political Science Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Oral Comprehension,2,0
6036,"Political Science Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Inductive Reasoning,2,0
6036,"Political Science Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",Deductive Reasoning,2,0
