task_id,occupation,task_text,ability_name,weight,uncertain
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Oral Expression,3,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Oral Comprehension,3,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Speech Clarity,2,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Speech Recognition,2,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Problem Sensitivity,2,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Information Ordering,2,0
5780,"Agricultural Sciences Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Selective Attention,1,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Deductive Reasoning,3,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Inductive Reasoning,3,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Information Ordering,3,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Written Comprehension,2,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Written Expression,2,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Problem Sensitivity,2,0
5786,"Agricultural Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, and course materials and methods of instruction.",Category Flexibility,2,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Written Comprehension,3,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Written Expression,2,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Information Ordering,2,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Deductive Reasoning,2,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Oral Expression,2,0
5784,"Agricultural Sciences Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",Selective Attention,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Written Expression,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Information Ordering,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Number Facility,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Perceptual Speed,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Selective Attention,2,0
5787,"Agricultural Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",Near Vision,1,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Oral Expression,3,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Oral Comprehension,2,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Speech Clarity,2,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Speech Recognition,2,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Written Comprehension,2,0
5791,"Agricultural Sciences Teachers, Postsecondary","Participate in student recruitment, registration, and placement activities.",Information Ordering,1,0
5792,"Agricultural Sciences Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Deductive Reasoning,2,0
5792,"Agricultural Sciences Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Written Comprehension,2,0
5792,"Agricultural Sciences Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Inductive Reasoning,2,0
5792,"Agricultural Sciences Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Information Ordering,2,0
5792,"Agricultural Sciences Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks and laboratory equipment.",Near Vision,1,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Oral Expression,3,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Oral Comprehension,2,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Speech Clarity,2,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Speech Recognition,2,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Problem Sensitivity,2,0
5793,"Agricultural Sciences Teachers, Postsecondary",Act as advisers to student organizations.,Deductive Reasoning,1,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Written Expression,3,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Written Comprehension,3,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Deductive Reasoning,3,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Inductive Reasoning,2,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Originality,2,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Information Ordering,2,0
5788,"Agricultural Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,Fluency of Ideas,2,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Oral Comprehension,3,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Oral Expression,2,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Deductive Reasoning,2,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Written Comprehension,2,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Problem Sensitivity,2,0
5795,"Agricultural Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",Speech Recognition,1,0
5794,"Agricultural Sciences Teachers, Postsecondary",Participate in campus and community events.,Oral Expression,2,0
5794,"Agricultural Sciences Teachers, Postsecondary",Participate in campus and community events.,Oral Comprehension,2,0
5794,"Agricultural Sciences Teachers, Postsecondary",Participate in campus and community events.,Speech Clarity,2,0
5794,"Agricultural Sciences Teachers, Postsecondary",Participate in campus and community events.,Speech Recognition,1,0
5796,"Agricultural Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,Oral Expression,3,0
5796,"Agricultural Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,Oral Comprehension,3,0
5796,"Agricultural Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,Deductive Reasoning,3,0
5796,"Agricultural Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,Written Expression,2,0
5796,"Agricultural Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,Written Comprehension,2,0
