task_id,occupation,task_text,ability_name,weight,uncertain
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Oral Expression,3,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Oral Comprehension,2,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Written Comprehension,2,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Information Ordering,2,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Deductive Reasoning,2,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Fluency of Ideas,2,0
5662,"Business Teachers, Postsecondary","Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",Speech Clarity,2,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Written Comprehension,3,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Deductive Reasoning,2,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Inductive Reasoning,2,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Problem Sensitivity,2,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Information Ordering,1,0
5663,"Business Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",Selective Attention,2,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Oral Comprehension,3,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Oral Expression,3,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Speech Recognition,2,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Speech Clarity,2,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Deductive Reasoning,2,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Fluency of Ideas,2,0
5667,"Business Teachers, Postsecondary","Initiate, facilitate, and moderate classroom discussions.",Time Sharing,2,0
5665,"Business Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Written Expression,3,0
5665,"Business Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Written Comprehension,2,0
5665,"Business Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Information Ordering,3,0
5665,"Business Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Deductive Reasoning,2,0
5665,"Business Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",Fluency of Ideas,2,0
5670,"Business Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional organizations and conferences.",Written Comprehension,3,0
