task_id,occupation,task_text,ability_name,weight,uncertain
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Stamina,2,0
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Manual Dexterity,2,0
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Static Strength,1,0
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Near Vision,1,0
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Gross Body Coordination,1,0
7964,Animal Control Workers,Clean facilities and equipment such as dog pens and animal control trucks.,Trunk Strength,1,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Oral Expression,2,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Oral Comprehension,2,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Written Expression,1,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Information Ordering,2,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Problem Sensitivity,1,0
7972,Animal Control Workers,Organize the adoption of unclaimed animals.,Written Comprehension,1,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Near Vision,2,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Written Comprehension,2,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Problem Sensitivity,2,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Deductive Reasoning,2,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Information Ordering,1,0
7971,Animal Control Workers,"Examine animal licenses, and inspect establishments housing animals for compliance with laws.",Selective Attention,1,0
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Oral Expression,3,0
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Oral Comprehension,2,0
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Gross Body Coordination,1,1
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Manual Dexterity,1,1
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Problem Sensitivity,1,0
7973,Animal Control Workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection.",Information Ordering,1,0
13095,Private Detectives and Investigators,Write reports or case summaries to document investigations.,Written Expression,3,0
13095,Private Detectives and Investigators,Write reports or case summaries to document investigations.,Written Comprehension,2,0
13095,Private Detectives and Investigators,Write reports or case summaries to document investigations.,Information Ordering,2,0
13095,Private Detectives and Investigators,Write reports or case summaries to document investigations.,Memorization,1,0
13095,Private Detectives and Investigators,Write reports or case summaries to document investigations.,Problem Sensitivity,1,0
13099,Private Detectives and Investigators,Conduct private investigations on a paid basis.,Problem Sensitivity,2,0
