task_id,occupation,task_text,ability_name,weight,uncertain
22998,Fire Inspectors and Investigators,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",Problem Sensitivity,3,0
22998,Fire Inspectors and Investigators,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",Near Vision,2,0
22998,Fire Inspectors and Investigators,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",Selective Attention,2,0
22998,Fire Inspectors and Investigators,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",Deductive Reasoning,2,0
22998,Fire Inspectors and Investigators,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",Far Vision,1,0
22997,Fire Inspectors and Investigators,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",Problem Sensitivity,3,0
22997,Fire Inspectors and Investigators,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",Near Vision,2,0
22997,Fire Inspectors and Investigators,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",Deductive Reasoning,2,0
22997,Fire Inspectors and Investigators,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",Manual Dexterity,1,0
22997,Fire Inspectors and Investigators,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",Selective Attention,2,0
22999,Fire Inspectors and Investigators,Instruct children about the dangers of fire.,Oral Expression,3,0
22999,Fire Inspectors and Investigators,Instruct children about the dangers of fire.,Speech Clarity,2,0
22999,Fire Inspectors and Investigators,Instruct children about the dangers of fire.,Oral Comprehension,1,0
22999,Fire Inspectors and Investigators,Instruct children about the dangers of fire.,Fluency of Ideas,1,1
23000,Fire Inspectors and Investigators,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,Problem Sensitivity,2,0
23000,Fire Inspectors and Investigators,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,Deductive Reasoning,2,0
23000,Fire Inspectors and Investigators,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,Near Vision,1,0
23000,Fire Inspectors and Investigators,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,Written Comprehension,1,0
23000,Fire Inspectors and Investigators,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,Selective Attention,1,0
23001,Fire Inspectors and Investigators,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",Problem Sensitivity,3,0
23001,Fire Inspectors and Investigators,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",Deductive Reasoning,2,0
23001,Fire Inspectors and Investigators,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",Near Vision,2,0
23001,Fire Inspectors and Investigators,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",Written Comprehension,2,0
23001,Fire Inspectors and Investigators,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",Selective Attention,1,0
23002,Fire Inspectors and Investigators,"Write detailed reports of fire inspections performed, fire code violations observed, and corrective recommendations offered.",Written Expression,3,0
23002,Fire Inspectors and Investigators,"Write detailed reports of fire inspections performed, fire code violations observed, and corrective recommendations offered.",Written Comprehension,2,0
23002,Fire Inspectors and Investigators,"Write detailed reports of fire inspections performed, fire code violations observed, and corrective recommendations offered.",Information Ordering,2,0
