task_id,occupation,task_text,ability_name,weight,uncertain
9428,First-Line Supervisors of Correctional Officers,"Take, receive, or check periodic inmate counts.",Perceptual Speed,2,0
9428,First-Line Supervisors of Correctional Officers,"Take, receive, or check periodic inmate counts.",Selective Attention,2,0
9428,First-Line Supervisors of Correctional Officers,"Take, receive, or check periodic inmate counts.",Near Vision,2,0
9428,First-Line Supervisors of Correctional Officers,"Take, receive, or check periodic inmate counts.",Information Ordering,2,0
9428,First-Line Supervisors of Correctional Officers,"Take, receive, or check periodic inmate counts.",Problem Sensitivity,1,0
9429,First-Line Supervisors of Correctional Officers,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",Problem Sensitivity,2,0
9429,First-Line Supervisors of Correctional Officers,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",Deductive Reasoning,2,0
9429,First-Line Supervisors of Correctional Officers,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",Oral Expression,2,0
9429,First-Line Supervisors of Correctional Officers,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",Selective Attention,2,0
9429,First-Line Supervisors of Correctional Officers,"Maintain order, discipline, and security within assigned areas in accordance with relevant rules, regulations, policies, and laws.",Written Comprehension,1,0
9431,First-Line Supervisors of Correctional Officers,"Maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",Written Comprehension,3,0
9431,First-Line Supervisors of Correctional Officers,"Maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",Memorization,2,0
9431,First-Line Supervisors of Correctional Officers,"Maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",Deductive Reasoning,2,0
9431,First-Line Supervisors of Correctional Officers,"Maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",Oral Expression,1,0
9430,First-Line Supervisors of Correctional Officers,"Respond to emergencies, such as escapes.",Reaction Time,3,0
9430,First-Line Supervisors of Correctional Officers,"Respond to emergencies, such as escapes.",Stamina,2,0
9430,First-Line Supervisors of Correctional Officers,"Respond to emergencies, such as escapes.",Gross Body Coordination,2,0
9430,First-Line Supervisors of Correctional Officers,"Respond to emergencies, such as escapes.",Problem Sensitivity,2,0
9430,First-Line Supervisors of Correctional Officers,"Respond to emergencies, such as escapes.",Deductive Reasoning,1,1
9432,First-Line Supervisors of Correctional Officers,"Supervise and direct the work of correctional officers to ensure the safe custody, discipline, and welfare of inmates.",Oral Expression,3,0
9432,First-Line Supervisors of Correctional Officers,"Supervise and direct the work of correctional officers to ensure the safe custody, discipline, and welfare of inmates.",Deductive Reasoning,2,0
9432,First-Line Supervisors of Correctional Officers,"Supervise and direct the work of correctional officers to ensure the safe custody, discipline, and welfare of inmates.",Problem Sensitivity,2,0
9432,First-Line Supervisors of Correctional Officers,"Supervise and direct the work of correctional officers to ensure the safe custody, discipline, and welfare of inmates.",Selective Attention,1,0
9434,First-Line Supervisors of Correctional Officers,Supervise or perform searches of inmates or their quarters to locate contraband items.,Near Vision,2,0
9434,First-Line Supervisors of Correctional Officers,Supervise or perform searches of inmates or their quarters to locate contraband items.,Selective Attention,3,0
9434,First-Line Supervisors of Correctional Officers,Supervise or perform searches of inmates or their quarters to locate contraband items.,Manual Dexterity,2,0
9434,First-Line Supervisors of Correctional Officers,Supervise or perform searches of inmates or their quarters to locate contraband items.,Problem Sensitivity,2,0
9434,First-Line Supervisors of Correctional Officers,Supervise or perform searches of inmates or their quarters to locate contraband items.,Perceptual Speed,2,0
9435,First-Line Supervisors of Correctional Officers,"Monitor behavior of subordinates to ensure alert, courteous, and professional behavior toward inmates, parolees, fellow employees, visitors, and the public.",Selective Attention,3,0
9435,First-Line Supervisors of Correctional Officers,"Monitor behavior of subordinates to ensure alert, courteous, and professional behavior toward inmates, parolees, fellow employees, visitors, and the public.",Problem Sensitivity,2,0
9435,First-Line Supervisors of Correctional Officers,"Monitor behavior of subordinates to ensure alert, courteous, and professional behavior toward inmates, parolees, fellow employees, visitors, and the public.",Oral Expression,1,0
9435,First-Line Supervisors of Correctional Officers,"Monitor behavior of subordinates to ensure alert, courteous, and professional behavior toward inmates, parolees, fellow employees, visitors, and the public.",Near Vision,1,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Dynamic Strength,3,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Static Strength,2,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Gross Body Coordination,3,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Reaction Time,3,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Control Precision,2,0
9433,First-Line Supervisors of Correctional Officers,"Restrain, secure, or control offenders, using chemical agents, firearms, or other weapons of force as necessary.",Multilimb Coordination,2,0
9440,First-Line Supervisors of Correctional Officers,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,Static Strength,3,0
9440,First-Line Supervisors of Correctional Officers,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,Trunk Strength,3,0
9440,First-Line Supervisors of Correctional Officers,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,Dynamic Strength,2,0
9440,First-Line Supervisors of Correctional Officers,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,Stamina,2,0
9440,First-Line Supervisors of Correctional Officers,Carry injured offenders or employees to safety and provide emergency first aid when necessary.,Manual Dexterity,2,0
9436,First-Line Supervisors of Correctional Officers,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports.",Written Expression,3,0
9436,First-Line Supervisors of Correctional Officers,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports.",Information Ordering,2,0
9436,First-Line Supervisors of Correctional Officers,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports.",Written Comprehension,2,0
9436,First-Line Supervisors of Correctional Officers,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports.",Near Vision,1,0
9439,First-Line Supervisors of Correctional Officers,"Supervise activities, such as searches, shakedowns, riot control, or institutional tours.",Oral Expression,2,0
9439,First-Line Supervisors of Correctional Officers,"Supervise activities, such as searches, shakedowns, riot control, or institutional tours.",Problem Sensitivity,2,0
9439,First-Line Supervisors of Correctional Officers,"Supervise activities, such as searches, shakedowns, riot control, or institutional tours.",Gross Body Coordination,2,0
9439,First-Line Supervisors of Correctional Officers,"Supervise activities, such as searches, shakedowns, riot control, or institutional tours.",Selective Attention,2,0
9438,First-Line Supervisors of Correctional Officers,Conduct roll calls of correctional officers.,Oral Expression,2,0
9438,First-Line Supervisors of Correctional Officers,Conduct roll calls of correctional officers.,Perceptual Speed,2,0
9438,First-Line Supervisors of Correctional Officers,Conduct roll calls of correctional officers.,Memorization,1,0
9438,First-Line Supervisors of Correctional Officers,Conduct roll calls of correctional officers.,Near Vision,1,0
9437,First-Line Supervisors of Correctional Officers,Instruct employees or provide on-the-job training.,Oral Expression,3,0
9437,First-Line Supervisors of Correctional Officers,Instruct employees or provide on-the-job training.,Oral Comprehension,2,0
9437,First-Line Supervisors of Correctional Officers,Instruct employees or provide on-the-job training.,Written Expression,1,0
9444,First-Line Supervisors of Correctional Officers,Resolve problems between inmates.,Problem Sensitivity,3,0
9444,First-Line Supervisors of Correctional Officers,Resolve problems between inmates.,Deductive Reasoning,2,0
9444,First-Line Supervisors of Correctional Officers,Resolve problems between inmates.,Oral Expression,2,0
9444,First-Line Supervisors of Correctional Officers,Resolve problems between inmates.,Oral Comprehension,2,0
9443,First-Line Supervisors of Correctional Officers,Set up employee work schedules.,Information Ordering,3,0
9443,First-Line Supervisors of Correctional Officers,Set up employee work schedules.,Number Facility,1,0
9443,First-Line Supervisors of Correctional Officers,Set up employee work schedules.,Deductive Reasoning,1,1
9448,First-Line Supervisors of Correctional Officers,Examine incoming or outgoing mail to ensure conformance with regulations.,Near Vision,2,0
9448,First-Line Supervisors of Correctional Officers,Examine incoming or outgoing mail to ensure conformance with regulations.,Selective Attention,2,0
9448,First-Line Supervisors of Correctional Officers,Examine incoming or outgoing mail to ensure conformance with regulations.,Written Comprehension,2,0
