task_id,occupation,task_text,ability_name,weight,uncertain
2210,Food Preparation Workers,"Carry food supplies, equipment, and utensils to and from storage and work areas.",Static Strength,3,0
2210,Food Preparation Workers,"Carry food supplies, equipment, and utensils to and from storage and work areas.",Trunk Strength,2,0
2210,Food Preparation Workers,"Carry food supplies, equipment, and utensils to and from storage and work areas.",Stamina,2,0
2210,Food Preparation Workers,"Carry food supplies, equipment, and utensils to and from storage and work areas.",Gross Body Coordination,1,0
2210,Food Preparation Workers,"Carry food supplies, equipment, and utensils to and from storage and work areas.",Manual Dexterity,1,0
2208,Food Preparation Workers,Remove trash and clean kitchen garbage containers.,Static Strength,2,0
2208,Food Preparation Workers,Remove trash and clean kitchen garbage containers.,Manual Dexterity,2,0
2208,Food Preparation Workers,Remove trash and clean kitchen garbage containers.,Stamina,2,0
2208,Food Preparation Workers,Remove trash and clean kitchen garbage containers.,Gross Body Coordination,1,0
2208,Food Preparation Workers,Remove trash and clean kitchen garbage containers.,Near Vision,1,0
2197,Food Preparation Workers,Store food in designated containers and storage areas to prevent spoilage.,Manual Dexterity,2,0
2197,Food Preparation Workers,Store food in designated containers and storage areas to prevent spoilage.,Near Vision,2,0
2197,Food Preparation Workers,Store food in designated containers and storage areas to prevent spoilage.,Static Strength,1,0
2197,Food Preparation Workers,Store food in designated containers and storage areas to prevent spoilage.,Information Ordering,2,0
2197,Food Preparation Workers,Store food in designated containers and storage areas to prevent spoilage.,Problem Sensitivity,1,0
2203,Food Preparation Workers,Weigh or measure ingredients.,Number Facility,3,0
2203,Food Preparation Workers,Weigh or measure ingredients.,Near Vision,2,0
2203,Food Preparation Workers,Weigh or measure ingredients.,Manual Dexterity,2,0
2203,Food Preparation Workers,Weigh or measure ingredients.,Perceptual Speed,1,0
2203,Food Preparation Workers,Weigh or measure ingredients.,Control Precision,1,0
18734,Food Preparation Workers,Vacuum dining area and sweep and mop kitchen floor.,Gross Body Coordination,2,0
18734,Food Preparation Workers,Vacuum dining area and sweep and mop kitchen floor.,Stamina,2,0
18734,Food Preparation Workers,Vacuum dining area and sweep and mop kitchen floor.,Dynamic Strength,1,0
18734,Food Preparation Workers,Vacuum dining area and sweep and mop kitchen floor.,Trunk Strength,1,0
18734,Food Preparation Workers,Vacuum dining area and sweep and mop kitchen floor.,Manual Dexterity,1,0
18732,Food Preparation Workers,"Inform supervisors when equipment is not working properly and when food and supplies are getting low, and order needed items.",Oral Expression,3,0
18732,Food Preparation Workers,"Inform supervisors when equipment is not working properly and when food and supplies are getting low, and order needed items.",Oral Comprehension,2,0
18732,Food Preparation Workers,"Inform supervisors when equipment is not working properly and when food and supplies are getting low, and order needed items.",Problem Sensitivity,2,0
18732,Food Preparation Workers,"Inform supervisors when equipment is not working properly and when food and supplies are getting low, and order needed items.",Written Expression,1,0
18732,Food Preparation Workers,"Inform supervisors when equipment is not working properly and when food and supplies are getting low, and order needed items.",Speech Clarity,1,0
18731,Food Preparation Workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving.",Manual Dexterity,3,0
18731,Food Preparation Workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving.",Finger Dexterity,3,0
18731,Food Preparation Workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving.",Arm-Hand Steadiness,2,0
18731,Food Preparation Workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving.",Near Vision,2,0
18731,Food Preparation Workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving.",Control Precision,1,0
18729,Food Preparation Workers,"Prepare a variety of foods, such as meats, vegetables, or desserts, according to customers' orders or supervisors' instructions, following approved procedures.",Manual Dexterity,3,0
18729,Food Preparation Workers,"Prepare a variety of foods, such as meats, vegetables, or desserts, according to customers' orders or supervisors' instructions, following approved procedures.",Oral Comprehension,2,0
