task_id,occupation,task_text,ability_name,weight,uncertain
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Deductive Reasoning,3,0
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Problem Sensitivity,3,0
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Inductive Reasoning,2,0
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Information Ordering,2,0
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Visualization,2,0
202,Foresters,Determine methods of cutting and removing timber with minimum waste and environmental damage.,Written Comprehension,1,0
207,Foresters,Perform inspections of forests or forest nurseries.,Far Vision,3,0
207,Foresters,Perform inspections of forests or forest nurseries.,Near Vision,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Problem Sensitivity,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Selective Attention,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Visual Color Discrimination,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Gross Body Coordination,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Gross Body Equilibrium,1,0
207,Foresters,Perform inspections of forests or forest nurseries.,Stamina,2,0
207,Foresters,Perform inspections of forests or forest nurseries.,Inductive Reasoning,2,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Spatial Orientation,3,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Inductive Reasoning,3,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Mathematical Reasoning,2,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Number Facility,2,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Visualization,3,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Written Expression,2,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Far Vision,2,0
208,Foresters,Map forest area soils and vegetation to estimate the amount of standing timber and future value and growth.,Near Vision,2,0
204,Foresters,Monitor forest-cleared lands to ensure that they are reclaimed to their most suitable end use.,Problem Sensitivity,3,0
204,Foresters,Monitor forest-cleared lands to ensure that they are reclaimed to their most suitable end use.,Far Vision,2,0
