task_id,occupation,task_text,ability_name,weight,uncertain
21175,Materials Scientists,Write research papers for publication in scientific journals.,Written Expression,3,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Written Comprehension,3,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Oral Comprehension,2,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Deductive Reasoning,2,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Inductive Reasoning,2,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Information Ordering,2,0
21175,Materials Scientists,Write research papers for publication in scientific journals.,Fluency of Ideas,2,0
9099,Materials Scientists,Teach in colleges and universities.,Oral Expression,3,0
9099,Materials Scientists,Teach in colleges and universities.,Oral Comprehension,2,0
9099,Materials Scientists,Teach in colleges and universities.,Written Comprehension,2,0
9099,Materials Scientists,Teach in colleges and universities.,Speech Clarity,2,0
9099,Materials Scientists,Teach in colleges and universities.,Speech Recognition,1,0
9099,Materials Scientists,Teach in colleges and universities.,Information Ordering,2,0
9099,Materials Scientists,Teach in colleges and universities.,Deductive Reasoning,2,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Oral Expression,3,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Written Expression,3,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Oral Comprehension,2,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Written Comprehension,2,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Speech Clarity,2,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Information Ordering,2,0
15219,"Environmental Scientists and Specialists, Including Health","Communicate scientific or technical information to the public, organizations, or internal audiences through oral briefings, written documents, workshops, conferences, training sessions, or public hearings.",Deductive Reasoning,1,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Inductive Reasoning,3,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Problem Sensitivity,3,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Deductive Reasoning,2,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Written Comprehension,2,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Selective Attention,2,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Near Vision,1,0
1530,"Environmental Scientists and Specialists, Including Health",Monitor effects of pollution or land degradation and recommend means of prevention or control.,Oral Expression,1,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Inductive Reasoning,3,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Information Ordering,3,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Written Expression,2,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Number Facility,2,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Mathematical Reasoning,2,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Selective Attention,2,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Deductive Reasoning,2,0
15218,"Environmental Scientists and Specialists, Including Health","Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",Near Vision,1,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Written Comprehension,3,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Deductive Reasoning,3,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Information Ordering,2,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Problem Sensitivity,2,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Inductive Reasoning,2,0
1517,"Environmental Scientists and Specialists, Including Health","Review and implement environmental technical standards, guidelines, policies, and formal regulations that meet all appropriate requirements.",Near Vision,1,0
15220,"Environmental Scientists and Specialists, Including Health","Provide scientific or technical guidance, support, coordination, or oversight to governmental agencies, environmental programs, industry, or the public.",Oral Expression,3,0
