task_id,occupation,task_text,ability_name,weight,uncertain
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Selective Attention,3,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Problem Sensitivity,3,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Near Vision,2,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Perceptual Speed,2,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Inductive Reasoning,2,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Deductive Reasoning,2,0
16989,Remote Sensing Technicians,"Monitor raw data quality during collection, and make equipment corrections as necessary.",Information Ordering,1,0
16982,Remote Sensing Technicians,Maintain records of survey data.,Written Expression,2,0
16982,Remote Sensing Technicians,Maintain records of survey data.,Information Ordering,2,0
16982,Remote Sensing Technicians,Maintain records of survey data.,Written Comprehension,2,0
16982,Remote Sensing Technicians,Maintain records of survey data.,Number Facility,2,0
16982,Remote Sensing Technicians,Maintain records of survey data.,Memorization,1,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Deductive Reasoning,3,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Inductive Reasoning,3,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Problem Sensitivity,2,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Written Comprehension,2,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Category Flexibility,2,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Visualization,2,0
16992,Remote Sensing Technicians,"Evaluate remote sensing project requirements to determine the types of equipment or computer software necessary to meet project requirements, such as specific image types or output resolutions.",Information Ordering,2,0
16985,Remote Sensing Technicians,"Collect verification data on the ground, using equipment such as global positioning receivers, digital cameras, or notebook computers.",Near Vision,2,0
