task_id,occupation,task_text,ability_name,weight,uncertain
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Manual Dexterity,3,0
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Finger Dexterity,2,0
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Arm-Hand Steadiness,2,0
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Near Vision,2,0
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Multilimb Coordination,2,0
13803,Home Appliance Repairers,Assemble new or reconditioned appliances.,Control Precision,1,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Manual Dexterity,3,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Deductive Reasoning,2,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Problem Sensitivity,2,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Static Strength,1,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Near Vision,2,0
11815,Industrial Machinery Mechanics,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,Multilimb Coordination,2,0
11814,Industrial Machinery Mechanics,Repair or replace broken or malfunctioning components of machinery or equipment.,Manual Dexterity,3,0
11814,Industrial Machinery Mechanics,Repair or replace broken or malfunctioning components of machinery or equipment.,Finger Dexterity,2,0
11814,Industrial Machinery Mechanics,Repair or replace broken or malfunctioning components of machinery or equipment.,Arm-Hand Steadiness,2,0
11814,Industrial Machinery Mechanics,Repair or replace broken or malfunctioning components of machinery or equipment.,Static Strength,1,0
11814,Industrial Machinery Mechanics,Repair or replace broken or malfunctioning components of machinery or equipment.,Near Vision,2,0
11820,Industrial Machinery Mechanics,"Clean, lubricate, or adjust parts, equipment, or machinery.",Manual Dexterity,2,0
11820,Industrial Machinery Mechanics,"Clean, lubricate, or adjust parts, equipment, or machinery.",Finger Dexterity,2,0
11820,Industrial Machinery Mechanics,"Clean, lubricate, or adjust parts, equipment, or machinery.",Arm-Hand Steadiness,1,0
11820,Industrial Machinery Mechanics,"Clean, lubricate, or adjust parts, equipment, or machinery.",Near Vision,1,0
11820,Industrial Machinery Mechanics,"Clean, lubricate, or adjust parts, equipment, or machinery.",Control Precision,1,0
11813,Industrial Machinery Mechanics,Disassemble machinery or equipment to remove parts and make repairs.,Manual Dexterity,3,0
11813,Industrial Machinery Mechanics,Disassemble machinery or equipment to remove parts and make repairs.,Static Strength,2,0
11813,Industrial Machinery Mechanics,Disassemble machinery or equipment to remove parts and make repairs.,Arm-Hand Steadiness,2,0
11813,Industrial Machinery Mechanics,Disassemble machinery or equipment to remove parts and make repairs.,Multilimb Coordination,2,0
11813,Industrial Machinery Mechanics,Disassemble machinery or equipment to remove parts and make repairs.,Near Vision,1,0
11817,Industrial Machinery Mechanics,"Reassemble equipment after completion of inspections, testing, or repairs.",Manual Dexterity,3,0
11817,Industrial Machinery Mechanics,"Reassemble equipment after completion of inspections, testing, or repairs.",Arm-Hand Steadiness,2,0
11817,Industrial Machinery Mechanics,"Reassemble equipment after completion of inspections, testing, or repairs.",Multilimb Coordination,2,0
11817,Industrial Machinery Mechanics,"Reassemble equipment after completion of inspections, testing, or repairs.",Control Precision,2,0
11817,Industrial Machinery Mechanics,"Reassemble equipment after completion of inspections, testing, or repairs.",Near Vision,1,0
11816,Industrial Machinery Mechanics,"Examine parts for defects, such as breakage or excessive wear.",Near Vision,3,0
11816,Industrial Machinery Mechanics,"Examine parts for defects, such as breakage or excessive wear.",Problem Sensitivity,2,0
11816,Industrial Machinery Mechanics,"Examine parts for defects, such as breakage or excessive wear.",Visual Color Discrimination,1,0
11816,Industrial Machinery Mechanics,"Examine parts for defects, such as breakage or excessive wear.",Flexibility of Closure,1,0
11816,Industrial Machinery Mechanics,"Examine parts for defects, such as breakage or excessive wear.",Selective Attention,1,0
11822,Industrial Machinery Mechanics,Record repairs and maintenance performed.,Written Expression,2,0
11822,Industrial Machinery Mechanics,Record repairs and maintenance performed.,Written Comprehension,1,0
11822,Industrial Machinery Mechanics,Record repairs and maintenance performed.,Information Ordering,1,0
11822,Industrial Machinery Mechanics,Record repairs and maintenance performed.,Near Vision,1,0
11819,Industrial Machinery Mechanics,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,Control Precision,2,0
11819,Industrial Machinery Mechanics,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,Near Vision,2,0
11819,Industrial Machinery Mechanics,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,Reaction Time,1,0
11819,Industrial Machinery Mechanics,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,Problem Sensitivity,2,0
11819,Industrial Machinery Mechanics,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,Multilimb Coordination,1,0
11824,Industrial Machinery Mechanics,"Record parts or materials used and order or requisition new parts or materials, as necessary.",Written Expression,1,0
11824,Industrial Machinery Mechanics,"Record parts or materials used and order or requisition new parts or materials, as necessary.",Number Facility,1,0
11824,Industrial Machinery Mechanics,"Record parts or materials used and order or requisition new parts or materials, as necessary.",Information Ordering,2,0
11824,Industrial Machinery Mechanics,"Record parts or materials used and order or requisition new parts or materials, as necessary.",Written Comprehension,1,0
11818,Industrial Machinery Mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",Problem Sensitivity,3,0
11818,Industrial Machinery Mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",Deductive Reasoning,2,0
11818,Industrial Machinery Mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",Near Vision,2,0
11818,Industrial Machinery Mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",Finger Dexterity,1,0
11818,Industrial Machinery Mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",Selective Attention,2,0
11821,Industrial Machinery Mechanics,"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",Deductive Reasoning,3,0
11821,Industrial Machinery Mechanics,"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",Problem Sensitivity,3,0
11821,Industrial Machinery Mechanics,"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",Information Ordering,1,0
11821,Industrial Machinery Mechanics,"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",Written Comprehension,1,0
11823,Industrial Machinery Mechanics,Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.,Visualization,3,0
11823,Industrial Machinery Mechanics,Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.,Written Comprehension,3,0
11823,Industrial Machinery Mechanics,Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.,Spatial Orientation,1,0
11825,Industrial Machinery Mechanics,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",Arm-Hand Steadiness,3,0
11825,Industrial Machinery Mechanics,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",Near Vision,3,0
11825,Industrial Machinery Mechanics,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",Control Precision,2,0
11825,Industrial Machinery Mechanics,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",Manual Dexterity,2,0
11825,Industrial Machinery Mechanics,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",Glare Sensitivity,2,0
11827,Industrial Machinery Mechanics,Enter codes and instructions to program computer-controlled machinery.,Finger Dexterity,2,0
11827,Industrial Machinery Mechanics,Enter codes and instructions to program computer-controlled machinery.,Near Vision,1,0
11827,Industrial Machinery Mechanics,Enter codes and instructions to program computer-controlled machinery.,Written Comprehension,1,0
11827,Industrial Machinery Mechanics,Enter codes and instructions to program computer-controlled machinery.,Information Ordering,2,0
11826,Industrial Machinery Mechanics,Demonstrate equipment functions and features to machine operators.,Oral Expression,3,0
11826,Industrial Machinery Mechanics,Demonstrate equipment functions and features to machine operators.,Manual Dexterity,1,1
11826,Industrial Machinery Mechanics,Demonstrate equipment functions and features to machine operators.,Near Vision,1,0
23935,Industrial Machinery Mechanics,Assign schedules to work crews.,Information Ordering,2,0
23935,Industrial Machinery Mechanics,Assign schedules to work crews.,Oral Expression,1,0
23935,Industrial Machinery Mechanics,Assign schedules to work crews.,Time Sharing,1,0
11833,"Maintenance Workers, Machinery","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",Static Strength,3,0
11833,"Maintenance Workers, Machinery","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",Manual Dexterity,2,0
11833,"Maintenance Workers, Machinery","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",Multilimb Coordination,2,0
11833,"Maintenance Workers, Machinery","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",Dynamic Strength,2,0
11833,"Maintenance Workers, Machinery","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",Control Precision,1,0
11828,"Maintenance Workers, Machinery",Reassemble machines after the completion of repair or maintenance work.,Manual Dexterity,3,0
11828,"Maintenance Workers, Machinery",Reassemble machines after the completion of repair or maintenance work.,Arm-Hand Steadiness,2,0
11828,"Maintenance Workers, Machinery",Reassemble machines after the completion of repair or maintenance work.,Multilimb Coordination,2,0
11828,"Maintenance Workers, Machinery",Reassemble machines after the completion of repair or maintenance work.,Static Strength,1,0
11834,"Maintenance Workers, Machinery","Record production, repair, and machine maintenance information.",Written Expression,2,0
11834,"Maintenance Workers, Machinery","Record production, repair, and machine maintenance information.",Information Ordering,1,0
11834,"Maintenance Workers, Machinery","Record production, repair, and machine maintenance information.",Near Vision,1,0
11831,"Maintenance Workers, Machinery","Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.",Manual Dexterity,2,0
11831,"Maintenance Workers, Machinery","Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.",Finger Dexterity,1,0
11831,"Maintenance Workers, Machinery","Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.",Near Vision,1,0
11831,"Maintenance Workers, Machinery","Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.",Control Precision,1,0
11832,"Maintenance Workers, Machinery","Install, replace, or change machine parts and attachments, according to production specifications.",Manual Dexterity,3,0
11832,"Maintenance Workers, Machinery","Install, replace, or change machine parts and attachments, according to production specifications.",Static Strength,1,0
11832,"Maintenance Workers, Machinery","Install, replace, or change machine parts and attachments, according to production specifications.",Arm-Hand Steadiness,2,0
11832,"Maintenance Workers, Machinery","Install, replace, or change machine parts and attachments, according to production specifications.",Near Vision,1,0
11836,"Maintenance Workers, Machinery","Set up and operate machines, and adjust controls to regulate operations.",Control Precision,3,0
11836,"Maintenance Workers, Machinery","Set up and operate machines, and adjust controls to regulate operations.",Rate Control,2,0
11836,"Maintenance Workers, Machinery","Set up and operate machines, and adjust controls to regulate operations.",Near Vision,2,0
11836,"Maintenance Workers, Machinery","Set up and operate machines, and adjust controls to regulate operations.",Multilimb Coordination,1,0
11837,"Maintenance Workers, Machinery","Collaborate with other workers to repair or move machines, machine parts, or equipment.",Static Strength,2,0
11837,"Maintenance Workers, Machinery","Collaborate with other workers to repair or move machines, machine parts, or equipment.",Multilimb Coordination,2,0
11837,"Maintenance Workers, Machinery","Collaborate with other workers to repair or move machines, machine parts, or equipment.",Oral Comprehension,1,0
11837,"Maintenance Workers, Machinery","Collaborate with other workers to repair or move machines, machine parts, or equipment.",Gross Body Coordination,1,0
11835,"Maintenance Workers, Machinery",Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,Written Comprehension,3,0
11835,"Maintenance Workers, Machinery",Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,Information Ordering,1,0
11835,"Maintenance Workers, Machinery",Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,Near Vision,1,0
11835,"Maintenance Workers, Machinery",Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,Problem Sensitivity,1,0
11830,"Maintenance Workers, Machinery","Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",Near Vision,2,0
11830,"Maintenance Workers, Machinery","Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",Problem Sensitivity,2,0
11830,"Maintenance Workers, Machinery","Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",Oral Expression,1,0
11830,"Maintenance Workers, Machinery","Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",Finger Dexterity,1,0
11829,"Maintenance Workers, Machinery",Start machines and observe mechanical operation to determine efficiency and to detect problems.,Problem Sensitivity,2,0
11829,"Maintenance Workers, Machinery",Start machines and observe mechanical operation to determine efficiency and to detect problems.,Near Vision,1,0
11829,"Maintenance Workers, Machinery",Start machines and observe mechanical operation to determine efficiency and to detect problems.,Auditory Attention,1,0
11829,"Maintenance Workers, Machinery",Start machines and observe mechanical operation to determine efficiency and to detect problems.,Selective Attention,1,0
11839,"Maintenance Workers, Machinery","Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",Static Strength,3,0
11839,"Maintenance Workers, Machinery","Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",Dynamic Strength,1,0
11839,"Maintenance Workers, Machinery","Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",Gross Body Coordination,1,0
11839,"Maintenance Workers, Machinery","Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",Control Precision,1,0
11840,"Maintenance Workers, Machinery",Collect and discard worn machine parts and other refuse to maintain machinery and work areas.,Static Strength,2,0
11840,"Maintenance Workers, Machinery",Collect and discard worn machine parts and other refuse to maintain machinery and work areas.,Manual Dexterity,1,0
11840,"Maintenance Workers, Machinery",Collect and discard worn machine parts and other refuse to maintain machinery and work areas.,Trunk Strength,1,0
11838,"Maintenance Workers, Machinery","Inventory and requisition machine parts, equipment, and other supplies so that stock can be maintained and replenished.",Number Facility,1,0
