task_id,occupation,task_text,ability_name,weight,uncertain
2929,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect, test, and measure completed work, using devices such as hand tools or gauges to verify conformance to standards or repair requirements.",Near Vision,3,0
2929,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect, test, and measure completed work, using devices such as hand tools or gauges to verify conformance to standards or repair requirements.",Deductive Reasoning,2,0
2929,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect, test, and measure completed work, using devices such as hand tools or gauges to verify conformance to standards or repair requirements.",Problem Sensitivity,2,0
2929,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect, test, and measure completed work, using devices such as hand tools or gauges to verify conformance to standards or repair requirements.",Control Precision,2,0
2929,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect, test, and measure completed work, using devices such as hand tools or gauges to verify conformance to standards or repair requirements.",Finger Dexterity,1,0
15263,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect and monitor work areas, examine tools and equipment, and provide employee safety training to prevent, detect, and correct unsafe conditions or violations of procedures and safety rules.",Problem Sensitivity,3,0
15263,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect and monitor work areas, examine tools and equipment, and provide employee safety training to prevent, detect, and correct unsafe conditions or violations of procedures and safety rules.",Near Vision,2,0
15263,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect and monitor work areas, examine tools and equipment, and provide employee safety training to prevent, detect, and correct unsafe conditions or violations of procedures and safety rules.",Selective Attention,2,0
15263,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect and monitor work areas, examine tools and equipment, and provide employee safety training to prevent, detect, and correct unsafe conditions or violations of procedures and safety rules.",Oral Expression,2,0
15263,"First-Line Supervisors of Mechanics, Installers, and Repairers","Inspect and monitor work areas, examine tools and equipment, and provide employee safety training to prevent, detect, and correct unsafe conditions or violations of procedures and safety rules.",Written Comprehension,1,0
2920,"First-Line Supervisors of Mechanics, Installers, and Repairers","Interpret specifications, blueprints, or job orders to construct templates and lay out reference points for workers.",Visualization,3,0
2920,"First-Line Supervisors of Mechanics, Installers, and Repairers","Interpret specifications, blueprints, or job orders to construct templates and lay out reference points for workers.",Written Comprehension,2,0
2920,"First-Line Supervisors of Mechanics, Installers, and Repairers","Interpret specifications, blueprints, or job orders to construct templates and lay out reference points for workers.",Spatial Orientation,2,0
2920,"First-Line Supervisors of Mechanics, Installers, and Repairers","Interpret specifications, blueprints, or job orders to construct templates and lay out reference points for workers.",Information Ordering,1,0
2920,"First-Line Supervisors of Mechanics, Installers, and Repairers","Interpret specifications, blueprints, or job orders to construct templates and lay out reference points for workers.",Near Vision,1,0
2914,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor employees' work levels and review work performance.,Selective Attention,3,0
2914,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor employees' work levels and review work performance.,Problem Sensitivity,2,0
2914,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor employees' work levels and review work performance.,Information Ordering,1,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Manual Dexterity,3,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Control Precision,3,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Arm-Hand Steadiness,2,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Static Strength,2,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Near Vision,2,0
2925,"First-Line Supervisors of Mechanics, Installers, and Repairers","Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment.",Multilimb Coordination,2,0
2919,"First-Line Supervisors of Mechanics, Installers, and Repairers","Compute estimates and actual costs of factors such as materials, labor, or outside contractors.",Number Facility,3,0
2919,"First-Line Supervisors of Mechanics, Installers, and Repairers","Compute estimates and actual costs of factors such as materials, labor, or outside contractors.",Mathematical Reasoning,3,0
2919,"First-Line Supervisors of Mechanics, Installers, and Repairers","Compute estimates and actual costs of factors such as materials, labor, or outside contractors.",Information Ordering,1,0
15262,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.,Selective Attention,2,0
15262,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.,Near Vision,2,0
15262,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.,Information Ordering,2,0
15262,"First-Line Supervisors of Mechanics, Installers, and Repairers",Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.,Problem Sensitivity,1,0
2918,"First-Line Supervisors of Mechanics, Installers, and Repairers","Requisition materials and supplies, such as tools, equipment, or replacement parts.",Written Expression,2,0
2918,"First-Line Supervisors of Mechanics, Installers, and Repairers","Requisition materials and supplies, such as tools, equipment, or replacement parts.",Information Ordering,2,0
2918,"First-Line Supervisors of Mechanics, Installers, and Repairers","Requisition materials and supplies, such as tools, equipment, or replacement parts.",Number Facility,1,0
2923,"First-Line Supervisors of Mechanics, Installers, and Repairers","Confer with personnel, such as management, engineering, quality control, customer, or union workers' representatives, to coordinate work activities, resolve employee grievances, or identify and review resource needs.",Oral Expression,3,0
2923,"First-Line Supervisors of Mechanics, Installers, and Repairers","Confer with personnel, such as management, engineering, quality control, customer, or union workers' representatives, to coordinate work activities, resolve employee grievances, or identify and review resource needs.",Oral Comprehension,3,0
2923,"First-Line Supervisors of Mechanics, Installers, and Repairers","Confer with personnel, such as management, engineering, quality control, customer, or union workers' representatives, to coordinate work activities, resolve employee grievances, or identify and review resource needs.",Speech Recognition,1,0
2923,"First-Line Supervisors of Mechanics, Installers, and Repairers","Confer with personnel, such as management, engineering, quality control, customer, or union workers' representatives, to coordinate work activities, resolve employee grievances, or identify and review resource needs.",Deductive Reasoning,1,0
2912,"First-Line Supervisors of Mechanics, Installers, and Repairers","Determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",Information Ordering,3,0
2912,"First-Line Supervisors of Mechanics, Installers, and Repairers","Determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",Deductive Reasoning,2,0
2912,"First-Line Supervisors of Mechanics, Installers, and Repairers","Determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",Written Comprehension,1,0
2915,"First-Line Supervisors of Mechanics, Installers, and Repairers","Examine objects, systems, or facilities and analyze information to determine needed installations, services, or repairs.",Problem Sensitivity,3,0
2915,"First-Line Supervisors of Mechanics, Installers, and Repairers","Examine objects, systems, or facilities and analyze information to determine needed installations, services, or repairs.",Deductive Reasoning,3,0
2915,"First-Line Supervisors of Mechanics, Installers, and Repairers","Examine objects, systems, or facilities and analyze information to determine needed installations, services, or repairs.",Near Vision,2,0
2915,"First-Line Supervisors of Mechanics, Installers, and Repairers","Examine objects, systems, or facilities and analyze information to determine needed installations, services, or repairs.",Inductive Reasoning,2,0
2917,"First-Line Supervisors of Mechanics, Installers, and Repairers",Counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,Oral Expression,3,0
2917,"First-Line Supervisors of Mechanics, Installers, and Repairers",Counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,Oral Comprehension,2,0
2917,"First-Line Supervisors of Mechanics, Installers, and Repairers",Counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,Speech Recognition,1,0
2924,"First-Line Supervisors of Mechanics, Installers, and Repairers","Recommend or initiate personnel actions, such as hires, promotions, transfers, discharges, or disciplinary measures.",Deductive Reasoning,2,0
2924,"First-Line Supervisors of Mechanics, Installers, and Repairers","Recommend or initiate personnel actions, such as hires, promotions, transfers, discharges, or disciplinary measures.",Oral Expression,1,0
2924,"First-Line Supervisors of Mechanics, Installers, and Repairers","Recommend or initiate personnel actions, such as hires, promotions, transfers, discharges, or disciplinary measures.",Written Expression,1,0
2922,"First-Line Supervisors of Mechanics, Installers, and Repairers",Investigate accidents or injuries and prepare reports of findings.,Problem Sensitivity,3,0
2922,"First-Line Supervisors of Mechanics, Installers, and Repairers",Investigate accidents or injuries and prepare reports of findings.,Deductive Reasoning,2,0
2922,"First-Line Supervisors of Mechanics, Installers, and Repairers",Investigate accidents or injuries and prepare reports of findings.,Written Expression,2,0
2922,"First-Line Supervisors of Mechanics, Installers, and Repairers",Investigate accidents or injuries and prepare reports of findings.,Inductive Reasoning,1,0
2921,"First-Line Supervisors of Mechanics, Installers, and Repairers","Conduct or arrange for worker training in safety, repair, or maintenance techniques, operational procedures, or equipment use.",Oral Expression,3,0
2921,"First-Line Supervisors of Mechanics, Installers, and Repairers","Conduct or arrange for worker training in safety, repair, or maintenance techniques, operational procedures, or equipment use.",Oral Comprehension,2,0
2921,"First-Line Supervisors of Mechanics, Installers, and Repairers","Conduct or arrange for worker training in safety, repair, or maintenance techniques, operational procedures, or equipment use.",Written Comprehension,1,0
2927,"First-Line Supervisors of Mechanics, Installers, and Repairers","Develop, implement, or evaluate maintenance policies and procedures.",Deductive Reasoning,2,0
2927,"First-Line Supervisors of Mechanics, Installers, and Repairers","Develop, implement, or evaluate maintenance policies and procedures.",Written Expression,2,0
2927,"First-Line Supervisors of Mechanics, Installers, and Repairers","Develop, implement, or evaluate maintenance policies and procedures.",Information Ordering,2,0
2930,"First-Line Supervisors of Mechanics, Installers, and Repairers",Meet with vendors or suppliers to discuss products used in repair work.,Oral Expression,3,0
2930,"First-Line Supervisors of Mechanics, Installers, and Repairers",Meet with vendors or suppliers to discuss products used in repair work.,Oral Comprehension,3,0
2930,"First-Line Supervisors of Mechanics, Installers, and Repairers",Meet with vendors or suppliers to discuss products used in repair work.,Speech Recognition,1,0
2916,"First-Line Supervisors of Mechanics, Installers, and Repairers","Participate in budget preparation and administration, coordinating purchasing and documentation and monitoring departmental expenditures.",Number Facility,3,0
2916,"First-Line Supervisors of Mechanics, Installers, and Repairers","Participate in budget preparation and administration, coordinating purchasing and documentation and monitoring departmental expenditures.",Mathematical Reasoning,2,0
