task_id,occupation,task_text,ability_name,weight,uncertain
8372,Tire Repairers and Changers,"Inspect tire casings for defects, such as holes or tears.",Near Vision,3,0
8372,Tire Repairers and Changers,"Inspect tire casings for defects, such as holes or tears.",Problem Sensitivity,2,0
8372,Tire Repairers and Changers,"Inspect tire casings for defects, such as holes or tears.",Selective Attention,2,0
8372,Tire Repairers and Changers,"Inspect tire casings for defects, such as holes or tears.",Depth Perception,1,0
8366,Tire Repairers and Changers,Locate punctures in tubeless tires by visual inspection or by immersing inflated tires in water baths and observing air bubbles.,Near Vision,3,0
8366,Tire Repairers and Changers,Locate punctures in tubeless tires by visual inspection or by immersing inflated tires in water baths and observing air bubbles.,Problem Sensitivity,2,0
8366,Tire Repairers and Changers,Locate punctures in tubeless tires by visual inspection or by immersing inflated tires in water baths and observing air bubbles.,Selective Attention,2,0
8366,Tire Repairers and Changers,Locate punctures in tubeless tires by visual inspection or by immersing inflated tires in water baths and observing air bubbles.,Depth Perception,1,0
8374,Tire Repairers and Changers,"Glue tire patches over ruptures in tire casings, using rubber cement.",Manual Dexterity,3,0
8374,Tire Repairers and Changers,"Glue tire patches over ruptures in tire casings, using rubber cement.",Finger Dexterity,2,0
8374,Tire Repairers and Changers,"Glue tire patches over ruptures in tire casings, using rubber cement.",Arm-Hand Steadiness,2,0
8374,Tire Repairers and Changers,"Glue tire patches over ruptures in tire casings, using rubber cement.",Near Vision,1,0
20656,Tire Repairers and Changers,"Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries.",Manual Dexterity,2,0
20656,Tire Repairers and Changers,"Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries.",Static Strength,2,0
20656,Tire Repairers and Changers,"Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries.",Finger Dexterity,1,0
20656,Tire Repairers and Changers,"Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries.",Near Vision,1,0
20656,Tire Repairers and Changers,"Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries.",Multilimb Coordination,1,0
8371,Tire Repairers and Changers,"Rotate tires to different positions on vehicles, using hand tools.",Static Strength,3,0
8371,Tire Repairers and Changers,"Rotate tires to different positions on vehicles, using hand tools.",Dynamic Strength,2,0
8371,Tire Repairers and Changers,"Rotate tires to different positions on vehicles, using hand tools.",Manual Dexterity,2,0
8371,Tire Repairers and Changers,"Rotate tires to different positions on vehicles, using hand tools.",Multilimb Coordination,2,0
