task_id,occupation,task_text,ability_name,weight,uncertain
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Manual Dexterity,3,0
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Finger Dexterity,2,0
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Arm-Hand Steadiness,2,0
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Static Strength,2,0
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Near Vision,2,0
13752,Farm Equipment Mechanics and Service Technicians,"Dismantle defective machines for repair, using hand tools.",Problem Sensitivity,1,0
13755,Farm Equipment Mechanics and Service Technicians,Clean and lubricate parts.,Manual Dexterity,2,0
13755,Farm Equipment Mechanics and Service Technicians,Clean and lubricate parts.,Finger Dexterity,1,0
13755,Farm Equipment Mechanics and Service Technicians,Clean and lubricate parts.,Near Vision,1,0
13755,Farm Equipment Mechanics and Service Technicians,Clean and lubricate parts.,Static Strength,1,0
13755,Farm Equipment Mechanics and Service Technicians,Clean and lubricate parts.,Arm-Hand Steadiness,1,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Manual Dexterity,3,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Control Precision,3,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Arm-Hand Steadiness,2,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Near Vision,2,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Static Strength,2,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Multilimb Coordination,2,0
13754,Farm Equipment Mechanics and Service Technicians,"Repair or replace defective parts, using hand tools, milling and woodworking machines, lathes, welding equipment, grinders, or saws.",Depth Perception,1,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Finger Dexterity,3,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Arm-Hand Steadiness,2,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Near Vision,2,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Deductive Reasoning,2,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Manual Dexterity,2,0
13753,Farm Equipment Mechanics and Service Technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools.",Control Precision,1,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Manual Dexterity,2,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Finger Dexterity,2,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Deductive Reasoning,2,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Near Vision,2,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Auditory Attention,1,0
13756,Farm Equipment Mechanics and Service Technicians,Tune or overhaul engines.,Control Precision,2,0
13757,Farm Equipment Mechanics and Service Technicians,Drive trucks to haul tools and equipment for on-site repair of large machinery.,Far Vision,2,0
13757,Farm Equipment Mechanics and Service Technicians,Drive trucks to haul tools and equipment for on-site repair of large machinery.,Control Precision,2,0
13757,Farm Equipment Mechanics and Service Technicians,Drive trucks to haul tools and equipment for on-site repair of large machinery.,Reaction Time,2,0
13757,Farm Equipment Mechanics and Service Technicians,Drive trucks to haul tools and equipment for on-site repair of large machinery.,Multilimb Coordination,1,0
13757,Farm Equipment Mechanics and Service Technicians,Drive trucks to haul tools and equipment for on-site repair of large machinery.,Depth Perception,1,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Manual Dexterity,3,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Control Precision,3,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Near Vision,2,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Arm-Hand Steadiness,2,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Visualization,1,0
13758,Farm Equipment Mechanics and Service Technicians,"Fabricate new metal parts, using drill presses, engine lathes, and other machine tools.",Static Strength,1,0
13761,Farm Equipment Mechanics and Service Technicians,Repair bent or torn sheet metal.,Static Strength,2,0
13761,Farm Equipment Mechanics and Service Technicians,Repair bent or torn sheet metal.,Manual Dexterity,2,0
13761,Farm Equipment Mechanics and Service Technicians,Repair bent or torn sheet metal.,Arm-Hand Steadiness,2,0
13761,Farm Equipment Mechanics and Service Technicians,Repair bent or torn sheet metal.,Near Vision,1,0
13761,Farm Equipment Mechanics and Service Technicians,Repair bent or torn sheet metal.,Control Precision,1,0
13759,Farm Equipment Mechanics and Service Technicians,"Calculate bills according to record of repairs made, labor time, and parts used.",Number Facility,3,0
13759,Farm Equipment Mechanics and Service Technicians,"Calculate bills according to record of repairs made, labor time, and parts used.",Mathematical Reasoning,2,0
13759,Farm Equipment Mechanics and Service Technicians,"Calculate bills according to record of repairs made, labor time, and parts used.",Written Expression,1,0
13759,Farm Equipment Mechanics and Service Technicians,"Calculate bills according to record of repairs made, labor time, and parts used.",Information Ordering,1,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Manual Dexterity,2,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Static Strength,2,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Trunk Strength,1,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Near Vision,1,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Control Precision,1,0
13760,Farm Equipment Mechanics and Service Technicians,"Install and repair agricultural irrigation, plumbing, and sprinkler systems.",Dynamic Strength,1,0
3001,"Mobile Heavy Equipment Mechanics, Except Engines",Repair and replace damaged or worn parts.,Manual Dexterity,2,0
3001,"Mobile Heavy Equipment Mechanics, Except Engines",Repair and replace damaged or worn parts.,Static Strength,2,0
3001,"Mobile Heavy Equipment Mechanics, Except Engines",Repair and replace damaged or worn parts.,Arm-Hand Steadiness,2,0
3001,"Mobile Heavy Equipment Mechanics, Except Engines",Repair and replace damaged or worn parts.,Near Vision,1,0
3001,"Mobile Heavy Equipment Mechanics, Except Engines",Repair and replace damaged or worn parts.,Control Precision,1,0
3000,"Mobile Heavy Equipment Mechanics, Except Engines",Test mechanical products and equipment after repair or assembly to ensure proper performance and compliance with manufacturers' specifications.,Near Vision,2,0
3000,"Mobile Heavy Equipment Mechanics, Except Engines",Test mechanical products and equipment after repair or assembly to ensure proper performance and compliance with manufacturers' specifications.,Deductive Reasoning,2,0
3000,"Mobile Heavy Equipment Mechanics, Except Engines",Test mechanical products and equipment after repair or assembly to ensure proper performance and compliance with manufacturers' specifications.,Problem Sensitivity,2,0
3000,"Mobile Heavy Equipment Mechanics, Except Engines",Test mechanical products and equipment after repair or assembly to ensure proper performance and compliance with manufacturers' specifications.,Auditory Attention,1,0
3000,"Mobile Heavy Equipment Mechanics, Except Engines",Test mechanical products and equipment after repair or assembly to ensure proper performance and compliance with manufacturers' specifications.,Selective Attention,1,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Problem Sensitivity,3,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Deductive Reasoning,2,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Near Vision,2,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Control Precision,2,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Multilimb Coordination,1,0
3002,"Mobile Heavy Equipment Mechanics, Except Engines",Operate and inspect machines or heavy equipment to diagnose defects.,Auditory Attention,1,0
3008,"Mobile Heavy Equipment Mechanics, Except Engines","Read and understand operating manuals, blueprints, and technical drawings.",Written Comprehension,3,0
3008,"Mobile Heavy Equipment Mechanics, Except Engines","Read and understand operating manuals, blueprints, and technical drawings.",Visualization,2,0
3008,"Mobile Heavy Equipment Mechanics, Except Engines","Read and understand operating manuals, blueprints, and technical drawings.",Near Vision,1,0
3008,"Mobile Heavy Equipment Mechanics, Except Engines","Read and understand operating manuals, blueprints, and technical drawings.",Information Ordering,1,0
3004,"Mobile Heavy Equipment Mechanics, Except Engines",Dismantle and reassemble heavy equipment using hoists and hand tools.,Static Strength,3,0
