task_id,occupation,task_text,ability_name,weight,uncertain
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Problem Sensitivity,3,0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Deductive Reasoning,3,0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Inductive Reasoning,2,0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Information Ordering,2,0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Written Comprehension,2,0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,Near Vision,1,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Oral Comprehension,3,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Oral Expression,3,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Problem Sensitivity,2,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Deductive Reasoning,2,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Speech Clarity,2,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Speech Recognition,2,0
3464,Computer Systems Analysts,"Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.",Information Ordering,1,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Problem Sensitivity,3,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Deductive Reasoning,2,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Information Ordering,2,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Selective Attention,2,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Written Comprehension,1,0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",Near Vision,1,0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",Deductive Reasoning,3,0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",Inductive Reasoning,3,0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",Mathematical Reasoning,2,0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",Problem Sensitivity,2,0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",Information Ordering,2,0
