task_id,occupation,task_text,ability_name,weight,uncertain
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Manual Dexterity,3,0
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Finger Dexterity,2,0
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Arm-Hand Steadiness,2,0
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Control Precision,2,0
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Multilimb Coordination,2,0
13547,"Insulation Workers, Floor, Ceiling, and Wall","Fit, wrap, staple, or glue insulating materials to structures or surfaces, using hand tools or wires.",Near Vision,1,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Manual Dexterity,2,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Multilimb Coordination,2,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Static Strength,2,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Control Precision,2,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Near Vision,1,0
13546,"Insulation Workers, Floor, Ceiling, and Wall","Cover and line structures with blown or rolled forms of materials to insulate against cold, heat, or moisture, using saws, knives, rasps, trowels, blowers, or other tools and implements.",Stamina,1,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Manual Dexterity,2,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Multilimb Coordination,2,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Control Precision,2,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Static Strength,1,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Near Vision,1,0
13549,"Insulation Workers, Floor, Ceiling, and Wall","Distribute insulating materials evenly into small spaces within floors, ceilings, or walls, using blowers and hose attachments, or cement mortars.",Extent Flexibility,1,0
13551,"Insulation Workers, Floor, Ceiling, and Wall","Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles.",Control Precision,3,0
13551,"Insulation Workers, Floor, Ceiling, and Wall","Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles.",Rate Control,2,0
13551,"Insulation Workers, Floor, Ceiling, and Wall","Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles.",Reaction Time,1,0
13551,"Insulation Workers, Floor, Ceiling, and Wall","Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles.",Arm-Hand Steadiness,1,0
13551,"Insulation Workers, Floor, Ceiling, and Wall","Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles.",Near Vision,1,0
13550,"Insulation Workers, Floor, Ceiling, and Wall",Fill blower hoppers with insulating materials.,Static Strength,2,0
13550,"Insulation Workers, Floor, Ceiling, and Wall",Fill blower hoppers with insulating materials.,Manual Dexterity,2,0
13550,"Insulation Workers, Floor, Ceiling, and Wall",Fill blower hoppers with insulating materials.,Dynamic Strength,1,0
13550,"Insulation Workers, Floor, Ceiling, and Wall",Fill blower hoppers with insulating materials.,Trunk Strength,1,0
13548,"Insulation Workers, Floor, Ceiling, and Wall","Cover, seal, or finish insulated surfaces or access holes with plastic covers, canvas strips, sealants, tape, cement or asphalt mastic.",Manual Dexterity,2,0
13548,"Insulation Workers, Floor, Ceiling, and Wall","Cover, seal, or finish insulated surfaces or access holes with plastic covers, canvas strips, sealants, tape, cement or asphalt mastic.",Finger Dexterity,2,0
