task_id,occupation,task_text,ability_name,weight,uncertain
9920,"Explosives Workers, Ordnance Handling Experts, and Blasters","Maintain inventory levels, ordering new supplies as necessary.",Information Ordering,2,0
9920,"Explosives Workers, Ordnance Handling Experts, and Blasters","Maintain inventory levels, ordering new supplies as necessary.",Number Facility,2,0
9920,"Explosives Workers, Ordnance Handling Experts, and Blasters","Maintain inventory levels, ordering new supplies as necessary.",Memorization,1,0
9920,"Explosives Workers, Ordnance Handling Experts, and Blasters","Maintain inventory levels, ordering new supplies as necessary.",Written Comprehension,1,0
9920,"Explosives Workers, Ordnance Handling Experts, and Blasters","Maintain inventory levels, ordering new supplies as necessary.",Problem Sensitivity,1,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Manual Dexterity,3,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Finger Dexterity,2,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Arm-Hand Steadiness,2,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Near Vision,2,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Problem Sensitivity,2,0
9922,"Explosives Workers, Ordnance Handling Experts, and Blasters","Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools.",Control Precision,2,0
9923,"Explosives Workers, Ordnance Handling Experts, and Blasters",Set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,Oral Comprehension,2,0
9923,"Explosives Workers, Ordnance Handling Experts, and Blasters",Set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,Oral Expression,2,0
9923,"Explosives Workers, Ordnance Handling Experts, and Blasters",Set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,Speech Clarity,2,0
9923,"Explosives Workers, Ordnance Handling Experts, and Blasters",Set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,Speech Recognition,2,0
9923,"Explosives Workers, Ordnance Handling Experts, and Blasters",Set up and operate short-wave radio or field telephone equipment to transmit and receive blast information.,Auditory Attention,2,0
9924,"Explosives Workers, Ordnance Handling Experts, and Blasters","Insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",Finger Dexterity,3,0
9924,"Explosives Workers, Ordnance Handling Experts, and Blasters","Insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",Arm-Hand Steadiness,3,0
9924,"Explosives Workers, Ordnance Handling Experts, and Blasters","Insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",Control Precision,2,0
9924,"Explosives Workers, Ordnance Handling Experts, and Blasters","Insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",Manual Dexterity,2,0
9924,"Explosives Workers, Ordnance Handling Experts, and Blasters","Insert waterproof sealers, bullets, and/or powder charges into guns, and screw gun ports back into place.",Near Vision,2,0
9925,"Explosives Workers, Ordnance Handling Experts, and Blasters","Clean, gauge, and lubricate gun ports.",Manual Dexterity,2,0
9925,"Explosives Workers, Ordnance Handling Experts, and Blasters","Clean, gauge, and lubricate gun ports.",Finger Dexterity,2,0
9925,"Explosives Workers, Ordnance Handling Experts, and Blasters","Clean, gauge, and lubricate gun ports.",Near Vision,2,0
9925,"Explosives Workers, Ordnance Handling Experts, and Blasters","Clean, gauge, and lubricate gun ports.",Control Precision,1,0
9925,"Explosives Workers, Ordnance Handling Experts, and Blasters","Clean, gauge, and lubricate gun ports.",Arm-Hand Steadiness,1,0
9927,"Explosives Workers, Ordnance Handling Experts, and Blasters","Lower perforating guns into wells, using hoists; then use measuring devices and instrument panels to position guns in correct positions for taking samples.",Control Precision,3,0
9927,"Explosives Workers, Ordnance Handling Experts, and Blasters","Lower perforating guns into wells, using hoists; then use measuring devices and instrument panels to position guns in correct positions for taking samples.",Multilimb Coordination,2,0
9927,"Explosives Workers, Ordnance Handling Experts, and Blasters","Lower perforating guns into wells, using hoists; then use measuring devices and instrument panels to position guns in correct positions for taking samples.",Depth Perception,2,0
9927,"Explosives Workers, Ordnance Handling Experts, and Blasters","Lower perforating guns into wells, using hoists; then use measuring devices and instrument panels to position guns in correct positions for taking samples.",Near Vision,2,0
9927,"Explosives Workers, Ordnance Handling Experts, and Blasters","Lower perforating guns into wells, using hoists; then use measuring devices and instrument panels to position guns in correct positions for taking samples.",Rate Control,2,0
23490,"Explosives Workers, Ordnance Handling Experts, and Blasters",Create and lay out designs for drill and blast patterns.,Visualization,3,0
23490,"Explosives Workers, Ordnance Handling Experts, and Blasters",Create and lay out designs for drill and blast patterns.,Spatial Orientation,2,0
23490,"Explosives Workers, Ordnance Handling Experts, and Blasters",Create and lay out designs for drill and blast patterns.,Mathematical Reasoning,2,0
23490,"Explosives Workers, Ordnance Handling Experts, and Blasters",Create and lay out designs for drill and blast patterns.,Deductive Reasoning,2,0
23491,"Explosives Workers, Ordnance Handling Experts, and Blasters",Document geological formations encountered during work.,Written Expression,2,0
23491,"Explosives Workers, Ordnance Handling Experts, and Blasters",Document geological formations encountered during work.,Written Comprehension,1,0
23491,"Explosives Workers, Ordnance Handling Experts, and Blasters",Document geological formations encountered during work.,Memorization,1,0
23491,"Explosives Workers, Ordnance Handling Experts, and Blasters",Document geological formations encountered during work.,Problem Sensitivity,1,0
23492,"Explosives Workers, Ordnance Handling Experts, and Blasters",Operate machines to flush earth cuttings or to blow dust from holes.,Control Precision,2,0
23492,"Explosives Workers, Ordnance Handling Experts, and Blasters",Operate machines to flush earth cuttings or to blow dust from holes.,Multilimb Coordination,2,0
23492,"Explosives Workers, Ordnance Handling Experts, and Blasters",Operate machines to flush earth cuttings or to blow dust from holes.,Near Vision,1,0
23492,"Explosives Workers, Ordnance Handling Experts, and Blasters",Operate machines to flush earth cuttings or to blow dust from holes.,Reaction Time,1,0
23493,"Explosives Workers, Ordnance Handling Experts, and Blasters","Set up and operate equipment such as hoists, jackhammers, and drills, in order to bore charge holes.",Multilimb Coordination,3,0
23493,"Explosives Workers, Ordnance Handling Experts, and Blasters","Set up and operate equipment such as hoists, jackhammers, and drills, in order to bore charge holes.",Static Strength,2,0
23493,"Explosives Workers, Ordnance Handling Experts, and Blasters","Set up and operate equipment such as hoists, jackhammers, and drills, in order to bore charge holes.",Control Precision,2,0
23493,"Explosives Workers, Ordnance Handling Experts, and Blasters","Set up and operate equipment such as hoists, jackhammers, and drills, in order to bore charge holes.",Stamina,2,0
23493,"Explosives Workers, Ordnance Handling Experts, and Blasters","Set up and operate equipment such as hoists, jackhammers, and drills, in order to bore charge holes.",Arm-Hand Steadiness,2,0
23494,"Explosives Workers, Ordnance Handling Experts, and Blasters",Signal crane operators to move equipment.,Response Orientation,2,0
23494,"Explosives Workers, Ordnance Handling Experts, and Blasters",Signal crane operators to move equipment.,Selective Attention,2,0
23494,"Explosives Workers, Ordnance Handling Experts, and Blasters",Signal crane operators to move equipment.,Far Vision,1,0
23494,"Explosives Workers, Ordnance Handling Experts, and Blasters",Signal crane operators to move equipment.,Multilimb Coordination,1,0
20912,Continuous Mining Machine Operators,Hang ventilation tubing and ventilation curtains to ensure that the mining face area is kept properly ventilated.,Static Strength,2,0
20912,Continuous Mining Machine Operators,Hang ventilation tubing and ventilation curtains to ensure that the mining face area is kept properly ventilated.,Extent Flexibility,2,0
20912,Continuous Mining Machine Operators,Hang ventilation tubing and ventilation curtains to ensure that the mining face area is kept properly ventilated.,Multilimb Coordination,2,0
20912,Continuous Mining Machine Operators,Hang ventilation tubing and ventilation curtains to ensure that the mining face area is kept properly ventilated.,Gross Body Coordination,1,0
20913,Continuous Mining Machine Operators,Conduct methane gas checks to ensure breathing quality of air.,Selective Attention,2,0
20913,Continuous Mining Machine Operators,Conduct methane gas checks to ensure breathing quality of air.,Problem Sensitivity,2,0
20913,Continuous Mining Machine Operators,Conduct methane gas checks to ensure breathing quality of air.,Near Vision,1,0
20914,Continuous Mining Machine Operators,Check the stability of roof and rib support systems before mining face areas.,Problem Sensitivity,3,0
20914,Continuous Mining Machine Operators,Check the stability of roof and rib support systems before mining face areas.,Near Vision,2,0
20914,Continuous Mining Machine Operators,Check the stability of roof and rib support systems before mining face areas.,Selective Attention,2,0
